county,needs_review,vendor_name,instructor_names,email,phone,website_url,booking_capability,city,state,address,price_16hr_full,price_8hr_renewal,price_add_a_gun,vendor_description,crawl_status,enrichment_confidence,confidence_notes,logo_path,instructor_image_paths,training_image_paths,enriched_at,google_place_id,google_reviews_url,match_confidence,match_reason,raw_candidate_place_ids,error_message
san-benito,,831 Shooter,David Wasson,831shooter@a3.net,831-265-7505,https://www.831shooter.com/,,Hollister,CA,,,,,,success,,,,,,2026-04-14T20:40:57+00:00,,,none,name_mismatch|city_match|state_match|score=1|margin=23|source=find_place,"ChIJMTe4q3UdkoARV-Fa4YehqEw,ChIJv_hjcnYdkoARyia0UJylztA,ChIJy2NS4f32kYARylK8Yg2-ASk,ChIJbZZDijr3kYARnC6y0bJNEIE",
san-benito,,Alliance Security Training Institute,Everett Fitzgerald,alliancesectraining@yahoo.com,831-883-3307,,,Hollister,CA,"338 3rd St, Hollister, CA 95023",,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,low,phone_conflict|strong_name_similarity|city_match|state_match|address_proximity_strong|score=38|margin=999|source=find_place,ChIJVVVpX9L3kYAR96bwJT6hvU0,
san-benito,crawl_failed,Firearms Training Institute,Steve Tremper,STIservices@comcast.net,831-402-1499,https://www.xipro.net,,Salinas,CA,,,,,,failed,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|city_mismatch|state_match|score=5|margin=6|source=find_place,"ChIJKZReAuL5jYAReeoXg_BCgO8,ChIJv429p6svjoAR0SoHmx98Smc,ChIJZwoKrKt_3IARqFUeA6SDY8k,ChIJB83ejbN4JQ0RVZD55fiSsiw,ChIJgzHmJCVw3IAROIcGdRfjSlY",
san-benito,,Tremper Tactical,David G. Matthews,,408-506-1884,,,San Jose,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,name_mismatch|city_match|state_match|score=1|margin=15|source=find_place,"ChIJdy3BEMm3j4ARXQqRBIbigTE,ChIJ6wrMlOQ0joARBKw29AykO_Q,ChIJzRgqB5fLj4ARBp3br9fUd0k",
san-benito,,Azevedo Firearms,Dan Azevedo,Azevedofirearms@sbcglobal.net,530-518-9210,,,Briggs,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|weak_name_overlap|city_mismatch|state_match|score=-10|margin=999|source=find_place,ChIJh0dno95x3IARYxpWE4Uo70c,
san-benito,,J&K Firearms Training,Kriss Costa,workinclassranch@yahoo.com,831-801-5427,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,weak_name_overlap|state_match|score=12|margin=36|source=find_place,"ChIJL82O9oFv3IARVC_Xoz6jeTU,ChIJZwoKrKt_3IARqFUeA6SDY8k,ChIJU7LQrYDJj4ARRAJUTesqt5k,ChIJB83ejbN4JQ0RVZD55fiSsiw",
san-benito,,Bay Area Tactical Group (BAT Tactical),,batinstructors@gmail.com,415-568-6803,https://www.battactical.com,direct_booking,San Carlos,CA,"827 Cherry Ln, San Carlos, CA 94070",400,200,,"Bay Area Tactical Group (BAT Tactical) delivers CCW certification and firearms training from San Carlos across Contra Costa, Marin, and San Benito counties. The company operates with verified state pricing: 16-hour initial CCW courses at $400, 8-hour renewals at $200, and 4-hour Utah multi-state permits at $100. Instructors teach at multiple range locations including a private ranch facility that serves both public and private bookings. The training catalog extends beyond California CCW requirements—courses include advanced defensive carry strategies, medical response modules covering CPR, AED, and DoD-certified Stop the Bleed protocols, plus long-range precision training split into equipment fundamentals and ballistics mapping sessions priced at $250 each. BAT Tactical markets tactical gear through an RTS Tactical partnership targeting department armor purchases while maintaining direct online booking for individual course enrollment. The company promotes a 15% discount code for personal orders and has established an affiliate relationship with U.S. LawShield to support students' legal access after training. Programs span basic handgun, rifle, and shotgun instruction through tactical modules designed for varying experience levels, all taught with safety protocols emphasized across the ranch and standard range environments.",success,medium,"Found clear pricing for CCW courses and good vendor description, but missing specific address and individual day pricing for 16hr course. Website shows 'Shop Now' buttons suggesting direct booking capability.; description_regenerated_2026-07; facts: Located at 827 Cherry Ln, San Carlos, CA 94070; Serves Contra Costa, Marin, and San Benito counties; 16-hour initial CCW course costs $400; 8-hour renewal CCW course costs $200; 4-hour Utah multi-state CCW/CFP costs $100; Operates multiple ranges including private ranch location; Offers Defend Your Domain - Concealed Carry Edition for $350; Provides medical training: Immediate Responder Module I (First-Aid, CPR & AED) at $150",,,san-benito/battactical-com/training_1.png|san-benito/battactical-com/training_2.png|san-benito/battactical-com/training_3.png,2026-07-01T23:16:32+00:00,,,none,phone_conflict|weak_name_overlap|city_match|state_match|address_proximity_strong|score=19|margin=999|source=find_place,ChIJJSl0nQ-ij4ARhsbIhGImrt0,
san-benito,,NorCal MedTac,Brannon Schell; Bob Rodd,,831-970-0440,,,Scotts Valley,CA,"3107 Scotts Valley Dr #10, Scotts Valley, CA 95066",,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,ChIJx2R6w81AjoARY_H_mBiXdZw,https://search.google.com/local/reviews?placeid=ChIJx2R6w81AjoARY_H_mBiXdZw,high,exact_phone_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=98|margin=999|source=find_place,ChIJx2R6w81AjoARY_H_mBiXdZw,
san-benito,,Concealed Coalition,,training@concealedcoalition.com,800-805-2238,https://www.concealedcoalition.com,direct_booking,,CA,,,,,"Concealed Coalition is a nationwide provider of concealed carry permit training offering both online and local in-person classes. They have trained over 1,000,000 students through their network of certified instructors and maintain partnerships with national brands for classroom locations and gun ranges. The company focuses on delivering engaging, experiential learning through scenario-based training designed to build confidence and preparedness for responsible firearm ownership.",success,medium,"Clear booking capability and good description content found, but no pricing information or specific address available. Shows 2-day course schedules across multiple California locations but lacks pricing details.",,san-benito/concealedcoalition-com/instructor_1.jpg|san-benito/concealedcoalition-com/instructor_2.jpg|san-benito/concealedcoalition-com/instructor_3.jpg,san-benito/concealedcoalition-com/training_1.jpg,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
san-benito,,D.B. Firearms Training,Dennis Bushnell,dennis_bushnell@a3.net,559-294-0976,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,phone_conflict|name_mismatch|state_match|score=-24|margin=999|source=find_place,ChIJgzHmJCVw3IAROIcGdRfjSlY,
san-benito,,6th Nation Gun Club,Dana Hanson,dana@hansontc.com,831-801-1996,https://6thnationgunclub.com/,inquiry_only,,CA,,350,200,50,"6th Nation Gun Club is owned by Dane and Dana Hanson, who collectively bring over 17 years of experience in defensive shooting with 8 years dedicated to teaching. They are NRA certified in pistol, rifle, shotgun, PPIH, and PPOH, as well as DOJ certified CCW instructors. Classes are held at their exclusive outdoor shooting range located 45 minutes southeast of Hollister, CA, accessible only by membership or through their classes.",success,high,Clear pricing found for main CCW courses and modifications. Booking requires calling to register. Location is general (45 min SE of Hollister) but no specific address provided.,san-benito/6thnationgunclub-com/logo.png,,san-benito/6thnationgunclub-com/training_1.png,2026-04-14T20:40:57+00:00,,,none,weak_name_overlap|state_match|score=12|margin=21|source=find_place,"ChIJbwg6E2t13IARJcRjE9fP_VE,ChIJ7aX7yOz024ARvvpm5QKLDAs,ChIJvWI2ZSodkoAR4KVEyq8Rns4,ChIJbclK0pT_24ARJIb0LtU8uFg,ChIJf7UgBJl03IAR-SoT3R1cFQY",
san-benito,,Northern Firearms Instruction,Ted Lidie,ted@reddingccw.com,530-776-4855,,,Redding,CA,"11091 Rhyolite Dr #1, Redding, CA 96003",,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,low,phone_conflict|strong_name_similarity|city_match|state_match|address_proximity_strong|score=38|margin=999|source=find_place,ChIJPxg-Prrs0lQR33I_XI74Apw,
san-benito,,Del Valle Gunsmithing,Ray Parga; Joey Parga,ray@delvallegunsmithing.com,831-384-1911,,,Marina,CA,224 Reindollar Ave,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,medium,exact_phone_match|weak_name_overlap|city_match|state_match|address_proximity_partial|score=73|margin=999|source=find_place,ChIJZQyglNH8jYAR3nvMW-nz-s8,
san-benito,,Bay Area Firearms,Scott Jackson,bayareafirearms@gmail.com,,https://bayareafirearms.com/,direct_booking,Burlingame,CA,"390 Lang Road
Burlingame, CA. 94010",340,,,"Founded in 2002, Bay Area Firearms Training Group is an NRA and multi-agency certified firearms training organization serving the Bay Area, authorized to teach California CCW courses in San Benito, Alameda, Santa Clara, Santa Cruz, and Placer Counties. They offer a wide range of training for pistols, rifles, and shotguns for all skill levels, with courses available 7 days a week at top Bay Area ranges. With over 20 years of experience, their instructors are committed to promoting responsible firearm ownership, safety, and marksmanship — with Mandarin-speaking instructors also available.",success,high,manual,,,,2026-04-14T20:40:57+00:00,,,medium,website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=78|margin=999|source=find_place,ChIJlwmhsZSdj4ARXTpDDDUzhdA,
san-benito,,Crossed Star Firearms,Morgan Dant,crossedstarfirearms@yahoo.com,530-790-5187,https://www.crossedstarfirearms.com/,inquiry_only,Marysville,CA,"12501 Loma Rica Rd, Marysville, CA 95901",300,175,,"Crossed Star Firearms operates from Marysville under lead instructor Morgan Bischoff, an NRA, DOJ, and Range Safety Officer certified firearms instructor. The company delivers California-approved CCW training across 15 Northern California counties including Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, and Yuba. Bischoff offers 16-hour initial CCW courses at $300 and 8-hour renewal classes at $175, both conducted at a private outdoor range. The curriculum covers shooting fundamentals, malfunction remediation, defensive encounter handling, proper mindset, and aftermath management. Beyond CCW certification, Crossed Star provides Introduction to Firearms, Pistol Familiarization, Ladies Pistol courses, Intro to Rifles, Intro to Shotgun, Range Etiquette, and Situational Awareness training. The company also offers specialized training for real estate agents and private lessons. Bischoff maintains controlled class sizes to ensure favorable student-teacher ratios. Multiple student testimonials highlight the instructor's ability to create a comfortable learning environment, particularly for female students seeking approachable firearms instruction. Additional offerings include a 2-hour multi-state CCW course at $125 and non-California resident CCW certification available in hybrid or in-person formats depending on county requirements. All courses are conducted at the company's location on Loma Rica Road in Marysville.",success,medium,"Clear pricing found for main courses, but no specific address listed and booking appears to require contacting them rather than direct online booking; description_regenerated_2026-07; facts: Lead instructor Morgan Bischoff; NRA, DOJ, and Range Safety Officer certified; Based in Marysville at 12501 Loma Rica Rd; Approved for 15 counties: Butte, Contra Costa, Glenn, Lassen, Modoc, Nevada, Placer, Plumas, Sacramento, San Benito, Sutter, Tehama, Trinity, Yolo, and Yuba; 16-hour initial CCW: $300; 8-hour renewal: $175; 2-hour multi-state CCW: $125; Private outdoor range",san-benito/crossedstarfirearms-com/logo.png,san-benito/crossedstarfirearms-com/instructor_1.png|san-benito/crossedstarfirearms-com/instructor_2.png,,2026-07-01T23:16:32+00:00,ChIJM7pFRT-hnIAR1Nwvqlj7njY,https://search.google.com/local/reviews?placeid=ChIJM7pFRT-hnIAR1Nwvqlj7njY,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=123|margin=999|source=find_place,ChIJM7pFRT-hnIAR1Nwvqlj7njY,
san-benito,,Kysmet Services,Esteban Garcia; Ana Perez,Kysmetservices@gmail.com,831-998-0478,https://www.kysmetservices.com/contact/,inquiry_only,Salinas,CA,"919 N Main St, Salinas, CA 93906",,,,"KYSMET Services provides comprehensive CCW courses for both new applicants and recertification in Monterey and San Benito counties. Their team consists of approved instructors who deliver quality education aligned with local regulations, covering firearms education, shooting fundamentals, and California and federal laws. Located inside 10-8 Uniforms in Salinas, they also offer Firearms Safety Certificate testing required for firearm purchases in California.",success,low,"Found clear vendor description and address, but no pricing information available for any courses. Contact information provided but no direct booking system evident - appears to require phone/email contact.",san-benito/kysmetservices-com/logo.webp,,,2026-04-14T20:40:57+00:00,ChIJA916Ibb5jYARQSNYZqihPO0,https://search.google.com/local/reviews?placeid=ChIJA916Ibb5jYARQSNYZqihPO0,high,exact_phone_match|moderate_name_similarity|city_match|state_match|address_proximity_strong|score=89|margin=78|source=find_place,"ChIJRZ6r0DX_jYARyD2lgQKDOZE,ChIJA916Ibb5jYARQSNYZqihPO0",
san-benito,,Hard Focus Firearms Training,Matthew Haywood,,209-564-0332,https://www.hardfocustraining.com,unclear,,CA,,,150,,"Matthew Haywood leads Hard Focus Firearms Training, delivering CCW certification across seven Central Valley counties including Merced, Madera, Fresno, Tulare, San Benito, Tuolumne, and Stanislaus. The company focuses on defensive shooting techniques that exceed minimum state requirements, emphasizing both safe training environments and effective tactical instruction. Renewal courses run eight hours at $150 per student, combining five hours of classroom instruction on current concealed carry laws and methodologies with three hours of live-fire range work. All shooting drills are conducted from concealment using holsters, with students qualifying on up to three firearms during standard sessions. The curriculum requires participants to demonstrate proficiency in drawing from the holster, proper grip, trigger control, and sight alignment. Hard Focus also offers 16-hour initial CCW courses, Utah non-resident permits, and private custom training sessions. Students receive access to a public training calendar for scheduling, and the company partners with Firearms Legal Protection to provide members with legal coverage including attorney fee coverage, bail bond protection, and expert witness support in justified self-defense incidents.",success,medium,"Found clear pricing for 8hr renewal ($150) and good vendor description. Website mentions training calendar and booking but no clear direct booking mechanism visible. Missing pricing for 16hr initial course and address information.; description_regenerated_2026-07; facts: Instructor Matthew Haywood; CCW certification approved in Merced, Madera, Fresno, Tulare, San Benito, Tuolumne and Stanislaus counties; 8-hour renewal course priced at $150; 5 hours classroom instruction on legal aspects and carry methodologies; 3 hours range time with qualification course; All drills conducted from holster, from concealment; Students qualify with up to 3 firearms per course; Offers 16-hour initial CCW, Utah non-resident CCW, and private/custom training",,san-benito/hardfocustraining-com/instructor_1.jpg|san-benito/hardfocustraining-com/instructor_2.jpg|san-benito/hardfocustraining-com/instructor_3.jpg,,2026-07-01T23:16:32+00:00,,,none,weak_name_overlap|state_match|score=12|margin=21|source=find_place,"ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJz1Rk6vuD3IARcGuz-VmJIEQ,ChIJ1VEZhwvC3IARC9nzcuTU1Hs,ChIJlU98_Stw3IARk4WbepJgcvM",
san-benito,,Maestri Shooting Sports,Mike Maestri,maestriss@yahoo.com,831-970-1943,,,,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,name_mismatch|state_match|score=-9|margin=0|source=find_place,"ChIJKZReAuL5jYAReeoXg_BCgO8,ChIJe-9FoMpAjoARAictHl6itZY,ChIJJ-hlSEs9kIARUI6NZLiQnew,ChIJk2thGzCSj4ARMeXZj4K5kF4,ChIJa9IboXdrkoARdi_Xi_Rxv4M",
san-benito,,Saber Tactics,Ephriam Cheever; Nicholas Suslow,,650-276-0009,https://sabertactics.com,direct_booking,Foster City,CA,"1455 Beach Park Blvd, Foster City, CA 94404",,,,"Saber Tactics provides premier firearms and defensive protection training in the San Francisco Bay Area. Led by instructors with extensive law enforcement experience, including former San Francisco Police SWAT Team members, they offer specialized courses for both law enforcement and civilians. The company focuses on practical skills development including concealed carry tactics, defensive shooting, and personal protection training.",success,medium,"Found clear business description and booking capability, but no CCW permit training pricing or specific address. The site primarily focuses on law enforcement training with limited civilian CCW information visible.",san-benito/sabertactics-com/logo.png,,,2026-04-13T04:37:12+00:00,ChIJ9RLHjqGZj4AR890sycV6Now,https://search.google.com/local/reviews?placeid=ChIJ9RLHjqGZj4AR890sycV6Now,high,exact_phone_match|website_domain_match|strong_name_similarity|city_match|state_match|address_proximity_strong|score=123|margin=999|source=find_place,ChIJ9RLHjqGZj4AR890sycV6Now,
san-benito,,AAO,Bryan Kinney,,707-400-3677,https://aao-co.com,direct_booking,,CA,,350,175,75,"AAO offers certified California CCW courses throughout the Bay Area with both in-person and online options. Their team includes DOJ certified instructors with extensive law enforcement backgrounds, including former CHP officers and tactical team operators. They provide comprehensive CCW training with a personalized approach, serving multiple counties including Sonoma, Marin, Sacramento, and San Francisco areas.",success,high,"Clear pricing found for most services, direct online booking available, comprehensive instructor credentials provided. No specific address found but serves Bay Area broadly.",,san-benito/aao-co-com/instructor_1.jpg|san-benito/aao-co-com/instructor_2.jpg,san-benito/aao-co-com/training_1.jpg|san-benito/aao-co-com/training_2.jpg|san-benito/aao-co-com/training_3.jpg,2026-04-13T04:37:12+00:00,,,none,name_mismatch|state_match|score=-9|margin=0|source=find_place,"ChIJIRTZglhw3IAR49ll1Xud4Es,ChIJFQuzMrNx3IARSAEgq6K2dSo,ChIJxxRVpW2XwoARNLXH7GtAHLs,ChIJr1EGR5p23IARBHt04FzSEjs,ChIJF-sjMKhV2YARU0v3Jf_q65c",
san-benito,,ASP Security Tactics,,info@alertsecurityandpatrol.com,800-279-1780,https://aspfirearms.com,direct_booking,Petaluma,CA,"2450 Alvin Ave, San Jose, CA, United States, 95126",412,168,,"ASP Firearms Training offers a diverse and highly experienced team of instructors covering a wide range of backgrounds including competitive shooting, law enforcement, military, and civilian self-defense. The team includes a 25-year CA P.O.S.T. certified firearms instructor and retired correctional officer, a Marine Corps armorer and expert-qualified shooter, a DOJ CCW-certified and NRA-certified instructor, and a certified NRA Law Enforcement Firearms Instructor, among others. Together they offer CCW permit instruction, basic through advanced firearms training, and a welcoming environment for students of all ages and experience levels — from Boy Scouts to senior citizens.",success,high,manual,,,,2026-04-13T04:37:12+00:00,,,none,website_domain_conflict|weak_name_overlap|city_mismatch|state_match|address_proximity_partial|score=3|margin=30|source=find_place,"ChIJ5Yl--r0yjoARlPJaZ7gQQis,ChIJzRgqB5fLj4ARBp3br9fUd0k",
san-benito,,Executech Inc.,Leslie Garcia,,408-966-0136,https://www.executechinc.com,inquiry_only,Gilroy,CA,"777 1st Street Suite #180, Gilroy, CA 95020",,,,"Executech Inc. operates in Gilroy under instructor Leslie Garcia, providing CCW training for San Benito County alongside services for Santa Clara and Santa Cruz counties. The company holds California POST and BSIS instructor certifications, offering 16-hour CCW courses, firearm add-on training, and recertification options. Executech also provides BSIS exposed firearms certification and LEOSA HR218 recertification for qualified individuals. Beyond basic CCW instruction, the company delivers active shooter defense training, executive protection courses, and evasive defensive driving programs. Headquartered in the San Francisco Bay Area, Executech Security Solutions draws from staff backgrounds in law enforcement, executive protection, corporate security, and military operations. The business maintains California licensing as a private patrol operator (PPO #120714), firearm training facility (TFF #1641), and firearms instructor (FI #2684), along with private investigator credentials through its California Justice Investigations division (PI #27537). Scheduling and pricing information requires direct contact by phone or text at 408-483-8051, as the company operates on an inquiry-only booking model from its 777 1st Street office in Gilroy.",success,low,"No specific pricing found for CCW courses. Only mentions '16 hours CCW Training' and 'Firearm Add On / Recertification' but requires calling for schedule and pricing information. Contact method is phone/text only.; description_regenerated_2026-07; facts: Located in Gilroy at 777 1st Street Suite #180; Instructor Leslie Garcia; Serves San Benito County (plus Santa Clara and Santa Cruz); California POST and BSIS certified instructors; Offers 16-hour CCW training, firearm add-on, and recertification; Provides BSIS exposed firearms certification; Provides LEOSA HR218 recertification; Offers active shooter defense training",,,,2026-07-01T23:16:32+00:00,,,none,no_candidates,,ZERO_RESULTS
san-benito,,California CCW Courses,,,,https://californiaccwcourses.com,direct_booking,,CA,,199,100,,"California CCW Courses provides online CCW training for both California residents and non-residents seeking concealed carry permits. They offer DOJ-compliant 16-hour initial courses and 8-hour renewal courses entirely online, along with guidance on the application process and live-fire qualification requirements. The company specializes in helping students navigate California's CCW permit process from application through certification.",success,high,Clear pricing found for full 16hr course ($199) and 8hr renewal ($100). Strong vendor description available from website content. Direct booking capability evident through sign-up forms. No address or individual day pricing found.,san-benito/californiaccwcourses-com/logo.jpg,,san-benito/californiaccwcourses-com/training_1.png,2026-04-13T04:37:12+00:00,,,none,website_domain_conflict|weak_name_overlap|state_match|score=4|margin=13|source=find_place,"ChIJdSVvK2hx3IARGkh4aW0DGTY,ChIJgzHmJCVw3IAROIcGdRfjSlY,ChIJQbgquLL_24ARTNJfpiC8hiY,ChIJbwg6E2t13IARJcRjE9fP_VE,ChIJZwoKrKt_3IARqFUeA6SDY8k",
san-benito,,Grover Group,,anoop@grovergroup.biz,510-516-1431,https://ggccw.biz,inquiry_only,San Jose,CA,,450,300,,"Grover Group Training is a California-approved DOJ SB2 CCW curriculum provider led by certified instructors holding credentials from the California Department of Justice, NRA, USCCA, and California POST. They offer hybrid delivery with virtual instructor-led lectures combined with live-fire qualification, and are trusted by over 30 sheriff's offices and police departments across Northern California. The company also provides firearms transfers as a licensed FFL01 dealer and offers law enforcement training as a POST-certified instructor.",success,high,Clear pricing found for 16hr full course and 8hr renewal. Mentions requalification/permit modification for $100 but this appears to be for adding firearms to existing permits rather than the standard add-a-gun fee. No specific address found though they're located in San Jose.,san-benito/ggccw-biz/logo.png,,san-benito/ggccw-biz/training_1.jpeg|san-benito/ggccw-biz/training_2.jpg,2026-04-13T04:37:12+00:00,,,none,phone_conflict|website_domain_conflict|moderate_name_similarity|city_mismatch|state_match|score=-8|margin=999|source=find_place,ChIJmQ-kJY1TkIARP2GH9t6DrUs,
san-benito,,Safe Firearms Education LLC,Bertrand B. Blanc,bertrand.blanc@SafeFirearmsEducation.com,408-384-8598,https://www.safefirearmseducation.com,unclear,San Jose,CA,,,,,,success,low,"Website only contains a redirect link to another domain - no actual content about the business, services, or pricing was found",,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
san-benito,,McGrew & Associates Inc.,Jonathan Chavoor,john@mcgrewpi.com,408-647-4567,https://mcgrewpi.com,direct_booking,Santa Clara,CA,"275 Saratoga Ave STE 104, Santa Clara, CA 95050",,,25,"Jonathan Chavoor leads McGrew & Associates Inc., a Bay Area training facility primarily specializing in security guard credentialing and BSIS-mandated coursework. Operating from Santa Clara at 275 Saratoga Ave Suite 104, the company has built its reputation over years of delivering Guard Card, exposed firearm, baton, OC pepper spray, handcuff, and Taser instruction to over 20,000 security professionals. McGrew & Associates holds BSIS licensing credentials as a security officer training facility (TFF 1669, TIF 2452, TFB 1404, TIB 2048, TIB 1986) and claims recognition as a 2016 Outstanding Community Educator Award Winner. The facility offers California CCW courses alongside its core security guard curriculum, with pricing showing a $25 additional caliber fee for firearm training. The company's BSIS Exposed Firearm Training follows a two-day format: eight hours of classroom instruction covering moral and legal aspects, nomenclature, weapons handling, and shooting fundamentals, followed by six hours of live-fire range qualification. Students can rent firearms and purchase ammunition on-site, or bring their own equipment with documentation of BSIS-authorized calibers (.380, 9mm, .40, .45, .38, .357, 10mm). McGrew & Associates serves San Benito County from its Santa Clara base, maintaining direct booking capability through phone (408-647-4567) or email (john@mcgrewpi.com). The facility markets package pricing for bundled guard certifications and promotes its ability to complete entire Guard Card processes—including Live Scan fingerprinting and state applications—in a single day.",success,low,"This appears to be a security guard training facility, not a CCW/concealed carry training vendor. While they offer BSIS Exposed Firearm Training for security officers, no CCW-specific courses or pricing were found. Only found additional caliber fee of $25 for firearm training.; description_regenerated_2026-07; facts: Jonathan Chavoor listed as instructor; Located at 275 Saratoga Ave STE 104, Santa Clara, CA 95050; Phone: 408-647-4567; Email: john@mcgrewpi.com; Serves San Benito County; BSIS Licensed Security Officer Training Facility; 2016 Outstanding Community Educator Award Winner; Over 20,000 security officers trained",,,,2026-07-01T23:16:32+00:00,ChIJ2_oV0OLKj4ARfeFYjNxTG2s,https://search.google.com/local/reviews?placeid=ChIJ2_oV0OLKj4ARfeFYjNxTG2s,high,exact_phone_match|website_domain_match|moderate_name_similarity|city_match|state_match|address_proximity_strong|score=114|margin=999|source=find_place,ChIJ2_oV0OLKj4ARfeFYjNxTG2s,
san-benito,,Pistol Squad LLC,Thomas (Tom) Damsen,pistolsquadllc@gmail.com,831-750-8087,,,Capitola,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
san-benito,,Kuma Tactical Group,Ruben Valles,kumatacticalgroup@gmail.com,707-583-9027,,,San Francisco,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
san-benito,,U.S. Lawshield,Todd Cotta,,877-448-6839,https://educate.uslawshield.com,direct_booking,,CA,,,199,,"U.S. LawShield Academy is a comprehensive online learning platform offering state-specific concealed carry courses and firearms education. They provide self-paced courses taken from any device, with prices ranging from $74.99 for most state CCW courses to $249.99 for California. The company also offers instructor certification programs and specializes in legal education for self-defense law.",success,medium,"Clear online booking and pricing for various state courses, but this is primarily an online education platform rather than traditional in-person CCW training. Used California renewal price ($199.99) for 8hr_renewal and rounded typical state course price ($74.99) to $75 for 8hr_initial.",san-benito/educate-uslawshield-com/logo.png,san-benito/educate-uslawshield-com/instructor_1.jpg,san-benito/educate-uslawshield-com/training_1.jpg|san-benito/educate-uslawshield-com/training_2.jpg|san-benito/educate-uslawshield-com/training_3.jpg,2026-04-13T04:37:12+00:00,,,none,phone_conflict|website_domain_conflict|strong_name_similarity|state_mismatch|score=-3|margin=999|source=find_place,ChIJqe3W616cQIYRXVfE__5crwE,
san-benito,,Eclipse Firearms Training LLC,,Eclipsefnt@gmail.com,209-710-8554,,,Los Banos,CA,,,,,,no_website,,,,,,2026-04-13T04:37:12+00:00,,,none,no_candidates,,ZERO_RESULTS
san-joaquin,,Bay Area Tactical (BAT),Tracy,batnett.orders@gmail.com,415-568-6803,https://www.battactical.com,direct_booking,,CA,"7601 Eleventh St, Tracy, CA 95304",400,200,,"Bay Area Tactical Group (BAT) serves San Joaquin County from its Tracy location at 7601 Eleventh St, providing California DOJ-approved CCW training alongside a full spectrum of firearms courses. The company operates multiple ranges at a private ranch facility, offering both private and public shooting options across various locations. Pricing for the 16-hour initial California CCW course stands at $400, with 8-hour renewals priced at $200. BAT also offers a 4-hour Utah multi-state CCW/CFP course for $100. Beyond concealed carry, the curriculum includes rifle, shotgun, and pistol courses designed for all skill levels, plus specialized offerings like ""Defend Your Domain - Concealed Carry Edition"" ($350) and medical training modules covering first-aid, CPR, AED, and DoD-certified Stop the Bleed instruction at $150 per module. Long-range precision training is available through two-part modules covering equipment setup, fundamentals, ballistics, and trajectory mapping at $250 each. The company partners with U.S. Law Shield to provide legal protection resources for members. Students can reach BAT at 415-568-6803 or batnett.orders@gmail.com, with direct course booking available through their website. The facility emphasizes safety protocols while maintaining a supportive training environment across its ranch-style ranges.",success,medium,"Clear pricing found for 16hr full course and 8hr renewal, vendor description available, but no specific address found and 16hr course pricing not broken down by day. Booking capability appears direct based on 'Shop Now' buttons and course listings with prices.; description_regenerated_2026-07; facts: Located at 7601 Eleventh St, Tracy, CA 95304; Serves San Joaquin County; Phone: 415-568-6803; Email: batnett.orders@gmail.com; 16-hour initial CCW course: $400; 8-hour renewal CCW course: $200; 4-hour Utah multi-state CCW/CFP: $100; Defend Your Domain course: $350",,,san-joaquin/battactical-com/training_1.png|san-joaquin/battactical-com/training_2.png|san-joaquin/battactical-com/training_3.png,2026-07-01T23:16:32+00:00,,,none,phone_conflict|website_domain_conflict|name_mismatch|state_match|address_proximity_strong|score=-20|margin=999|source=find_place,ChIJJ-hlSEs9kIARUI6NZLiQnew,
san-joaquin,crawl_failed,C & World LLC,Charles Boyd,info@cxsworld.net,209-505-6815,https://www.cxsworld.net,,,CA,,,,,,failed,,,,,,2026-04-13T19:36:25+00:00,,,none,phone_conflict|website_domain_conflict|weak_name_overlap|state_match|score=-11|margin=999|source=find_place,ChIJLYABmkc2w4ARFROHTlTm47g,
